,id,intent,instructions,x_combi,y_combi,x_versa,y_versa,z_versa,flag,flow_rate,relative_rates,purge_time,pH_initial,pH_final,pH_avg,pH_med,T_initial,T_avg,E_oc_initial,E_oc_stable,E_oc_stable_std,polarization_resistance,polarization_std,lpr_r2,lpr_r2_std,lpr_E_oc,lpr_E_oc_std,tafel_E_oc,i_corr
10,11,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""KOH"": 0.0001, ""K2SO4"": 0.9999}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",0.0,-70.0,0.07208159637451172,0.027602195739746094,0.009845060348510742,False,1.25,"{'KOH': 0.0001, 'K2SO4': 0.9999}",90,11.53,12.01,11.737838616714724,11.74,25.0,25.0,-0.9495627880096436,-0.5520406842231751,0.00043260743502083923,78401.08108028906,0.0,0.994104186723372,0.0,-0.5570349056029634,0.0,-0.551337434852287,2.9637084513201017e-06
11,12,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""KOH"": 3e-05, ""K2SO4"": 0.99997}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",0.0,-77.0,0.07908209228515625,0.027601696014404296,0.01004481029510498,False,1.25,"{'KOH': 3e-05, 'K2SO4': 0.99997}",90,9.79,11.33,10.960946745562143,11.03,25.0,25.0,-0.6640191674232483,-0.6723002433776856,0.003684507002157442,3280.1049921144495,0.0,0.9960382709802451,0.0,-0.6706334523256094,0.0,-0.5131745954678343,3.4796312156082365e-06
12,13,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""KOH"": 1e-05, ""K2SO4"": 0.99999}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",0.0,-84.0,0.08608213806152344,0.02760244560241699,0.009845109939575195,False,1.25,"{'KOH': 1e-05, 'K2SO4': 0.99999}",90,10.72,10.49,10.510403225806451,10.52,25.0,25.0,-0.651750922203064,-0.7520132154226303,0.00040907244236936235,6861.862251573777,1115.6821280399092,0.9869416704836927,0.013422843937333812,-0.7497336460552302,0.0018806707003631933,-0.8285345457848368,1.6415428722993397e-06
13,14,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 1e-05, ""K2SO4"": 0.99999}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,0.0,0.0020822505950927736,0.03460124588012695,0.009845160484313964,False,1.25,"{'H2SO4': 1e-05, 'K2SO4': 0.99999}",90,8.23,10.04,9.857142857142847,9.88,25.0,25.0,-0.7238268852233887,-0.7922837644815445,0.00025563355080078303,56853.42139907493,605.6266740545009,0.9903971457161491,0.0033605036022611736,-0.7956871032431098,0.0009834223053506257,-0.8075485881561532,2.5710071338558294e-07
14,15,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 3e-05, ""K2SO4"": 0.99997}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-7.0,0.009082549095153809,0.034601642608642576,0.009844860076904298,False,1.25,"{'H2SO4': 3e-05, 'K2SO4': 0.99997}",90,7.36,9.23,9.319288537549403,9.38,25.0,25.0,-0.7097184062004089,-0.7613370984792709,0.0015354695706103472,18028.354104761747,463.0926032114793,0.993285469750646,0.0029739419723176876,-0.7642610781801956,0.0018792352335914497,-0.7862407795171186,5.989444817888767e-07
15,16,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.0001, ""K2SO4"": 0.9999}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-14.0,0.016082298278808593,0.03460204315185547,0.009844910621643067,False,1.25,"{'H2SO4': 0.0001, 'K2SO4': 0.9999}",90,7.25,8.49,8.42784126984127,8.46,25.0,25.0,-0.662485659122467,-0.7456644117832184,0.0002743197794572075,24057.795996928526,0.0,0.9962598431315338,0.0,-0.7502515582921895,0.0,-0.8065462074080616,3.7558688048555666e-07
16,17,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.0003, ""K2SO4"": 0.9997}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-21.0,0.023082199096679686,0.034601795196533204,0.00984496021270752,False,1.25,"{'H2SO4': 0.0003, 'K2SO4': 0.9997}",90,7.04,8.56,7.976630824372761,7.99,25.0,25.0,-0.7054245471954346,-0.7546815693378448,0.00027069840442160893,32428.079317698295,1043.4522673594333,0.9958744460147443,0.0019813346308904583,-0.7594396622185036,0.0013096432299224102,-0.8055042956796803,5.927598971666725e-07
17,18,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.001, ""K2SO4"": 0.999}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-28.0,0.030082347869873047,0.034602745056152344,0.009844659805297851,False,1.25,"{'H2SO4': 0.001, 'K2SO4': 0.999}",90,7.01,8.29,8.113517241379315,8.15,25.0,25.0,-0.7259738445281982,-0.7930965393781662,0.0003889180609388578,15510.95935748836,590.2866374700196,0.9836890814012326,0.005431374027537093,-0.7960848822233894,0.00045479859909008865,-0.8383703620610446,8.884456004221164e-07
18,19,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.003, ""K2SO4"": 0.997}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-35.0,0.037082298278808594,0.03460219573974609,0.009844810485839843,False,1.25,"{'H2SO4': 0.003, 'K2SO4': 0.997}",90,6.92,8.22,7.601762589928041,7.59,25.0,25.0,-0.7321079969406128,-0.7912102937698364,0.0003162444166115567,13538.198379337357,510.41162089108695,0.9919079651824566,0.0011217330988458982,-0.7910955843935987,0.002316657207888484,-0.835889463352673,8.402599869894445e-06
19,20,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.01, ""K2SO4"": 0.99}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-42.0,0.04408214569091797,0.03460189437866211,0.009845009803771973,False,1.25,"{'H2SO4': 0.01, 'K2SO4': 0.99}",90,3.65,3.06,3.0004316546762553,2.96,25.0,25.0,-0.6192400455474854,-0.5617326021194458,0.0010220889994223081,1581.350139537317,758.0577807783418,0.9955150517955733,0.0006918946654528856,-0.5571546507355918,0.0013814970780962055,-0.5125486772962285,0.0002897136056421168
20,21,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.03, ""K2SO4"": 0.97}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-49.0,0.051082046508789065,0.03460194396972656,0.009845510482788086,False,1.25,"{'H2SO4': 0.03, 'K2SO4': 0.97}",90,2.86,2.9,2.9003765690376464,2.9,25.0,25.0,-0.7498969435691833,-0.7530560225248337,0.001076810603376386,1704.969141584036,548.1881558646795,0.9777059178661686,0.018940234311998087,-0.7454351672325986,0.008977169896892172,-0.7291335545679041,0.0004897746952139403
21,22,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.1, ""K2SO4"": 0.9}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-56.0,0.05808159637451172,0.03460284423828125,0.009845510482788086,False,1.25,"{'H2SO4': 0.1, 'K2SO4': 0.9}",90,2.04,2.03,2.0309326424870324,2.03,25.0,25.0,-0.6977568864822388,-0.32898850440979005,0.0003625563094758932,1351.7003542567206,96.66720239499341,0.9901923685681034,0.002625109588574981,-0.3309650686586272,0.0017087547170965833,-0.33625618397302437,0.00010788514975490493
22,23,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.3, ""K2SO4"": 0.7}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-63.0,0.06508214569091797,0.03460204315185547,0.010116559982299805,False,1.25,"{'H2SO4': 0.3, 'K2SO4': 0.7}",90,1.54,1.51,1.4072468354430394,1.39,25.0,25.0,-0.4962508082389832,-0.322072272002697,0.0003285266115686141,1391.550669680526,177.29314152102322,0.986545078863422,0.006246569449793941,-0.32121929701810903,0.0003368863017463635,-0.32049964536199,0.00014172487591479488
23,24,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 1, ""K2SO4"": 0}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-70.0,0.07208219146728516,0.03460174560546875,0.010116960525512695,False,1.25,"{'H2SO4': 1, 'K2SO4': 0}",90,0.64,0.76,0.6304207119741122,0.62,25.0,25.0,-0.2996520400047302,-0.28873329162597655,0.002052389456471233,630.4526291068179,49.85482282358242,0.9979827916736816,0.0007873888220595278,-0.28676575064230797,0.0003083796770122565,-0.2823289761540589,0.0004492687349271218
24,25,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 1, ""K2SO4"": 0}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-7.0,-77.0,0.07908209228515625,0.034601795196533204,0.01000216007232666,False,1.25,"{'H2SO4': 1, 'K2SO4': 0}",90,0.59,0.54,0.5885361216730038,0.59,25.0,25.0,-0.2855435609817505,-0.3102947503328323,0.02117784340115484,,,,,,,-0.3625303848786011,7.379493198222953e-05
25,26,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.3, ""K2SO4"": 0.7}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-14.0,0.0,0.002082150459289551,0.04160149383544922,0.010201910018920898,False,1.25,"{'H2SO4': 0.3, 'K2SO4': 0.7}",90,1.2,1.48,1.282566539923951,1.29,25.0,25.0,-0.5002380013465881,-0.33208623230457307,0.0003964791578736539,1319.9725122597952,136.69110082024463,0.9921129627145641,0.008274064707175881,-0.3341622820234613,0.00033341006598005174,-0.33395579202369935,0.001795059783761932
26,27,corrosion,"[{""op"": ""set_flow"", ""pH"": 10, ""flow_rate"": 1.25, ""relative_rates"": {""H2SO4"": 0.1, ""K2SO4"": 0.9}, ""purge_time"": 90}, {""op"": ""open_circuit"", ""duration"": 1800, ""stabilization_range"": 0.002, ""stabilization_window"": 90, ""minimum_duration"": 300, ""smoothing_window"": 10}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""lpr"", ""initial_potential"": -0.012, ""final_potential"": 0.012, ""step_height"": 0.0001, ""step_time"": 0.8, ""current_range"": ""20UA""}, {""op"": ""tafel"", ""initial_potential"": -0.25, ""final_potential"": 0.25, ""step_height"": 0.005, ""step_time"": 1, ""current_range"": ""200UA""}, {""op"": ""cv"", ""initial_potential"": -1.3, ""vertex_potential_1"": 0.5, ""vertex_potential_2"": -1.3, ""final_potential"": 0.5, ""scan_rate"": 0.075, ""cycles"": 2, ""current_range"": ""2MA""}]",-14.0,-7.0,0.009081799507141114,0.04160214614868164,0.010001709938049316,False,1.25,"{'H2SO4': 0.1, 'K2SO4': 0.9}",90,1.88,2.05,1.967795527156548,1.96,25.0,25.0,-0.5848889350891113,-0.33492326736450195,0.003181167279236164,2678.488389916978,419.4807975288575,0.9982928715119678,0.00011617505668696963,-0.3293905460978068,0.001697765069560388,-0.32617400084799913,0.00012451070171470846
